gart_threshold,min_cells,expression_threshold,source,interaction_name,omitted_donor,median_difference,positive_direction,n
1,10,0.1,T/NK,MIF_CD74_CD44,SCP259_N49,0.00758725935632313,TRUE,11
1,10,0.1,T/NK,MIF_CD74_CD44,SCP259_N50,0.00758725935632313,TRUE,11
1,10,0.1,T/NK,MIF_CD74_CD44,SCP259_N52,0.00581695660200612,TRUE,11
1,10,0.1,T/NK,MIF_CD74_CD44,SCP259_N539,0.00581695660200612,TRUE,11
1,10,0.1,T/NK,MIF_CD74_CD44,SCP259_N58,0.00581695660200612,TRUE,11
1,10,0.1,T/NK,MIF_CD74_CD44,SCP259_N661,0.00581695660200612,TRUE,11
1,10,0.1,T/NK,MIF_CD74_CD44,SCP259_N9,0.00758725935632313,TRUE,11
2,10,0.1,T/NK,MIF_CD74_CD44,SCP259_N106,0.0117664886380824,TRUE,10
2,10,0.1,T/NK,MIF_CD74_CD44,SCP259_N111,0.0093759243251424,TRUE,10
2,10,0.1,T/NK,MIF_CD74_CD44,SCP259_N23,0.0093759243251424,TRUE,10
2,10,0.1,T/NK,MIF_CD74_CD44,SCP259_N24,0.0117664886380824,TRUE,10
2,10,0.1,T/NK,MIF_CD74_CD44,SCP259_N44,0.0117664886380824,TRUE,10
2,10,0.1,T/NK,MIF_CD74_CD44,SCP259_N49,0.0117664886380824,TRUE,10
2,10,0.1,T/NK,MIF_CD74_CD44,SCP259_N50,0.0117664886380824,TRUE,10
2,10,0.1,T/NK,MIF_CD74_CD44,SCP259_N539,0.0093759243251424,TRUE,10
2,10,0.1,T/NK,MIF_CD74_CD44,SCP259_N58,0.0093759243251424,TRUE,10
2,10,0.1,T/NK,MIF_CD74_CD44,SCP259_N661,0.0093759243251424,TRUE,10
2,10,0.1,T/NK,MIF_CD74_CD44,SCP259_N9,0.010461071753619,TRUE,10
1,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N106,0.00729843539888055,TRUE,10
1,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N111,0.00498567008942448,TRUE,10
1,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N23,0.00498567008942448,TRUE,10
1,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N24,0.00646714888629891,TRUE,10
1,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N44,0.00729843539888055,TRUE,10
1,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N49,0.00729843539888055,TRUE,10
1,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N50,0.00729843539888055,TRUE,10
1,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N539,0.00498567008942448,TRUE,10
1,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N58,0.00498567008942448,TRUE,10
1,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N661,0.00498567008942448,TRUE,10
1,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N9,0.00729843539888055,TRUE,10
2,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N106,0.0117664886380824,TRUE,10
2,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N111,0.0093759243251424,TRUE,10
2,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N23,0.0093759243251424,TRUE,10
2,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N24,0.0117664886380824,TRUE,10
2,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N44,0.0117664886380824,TRUE,10
2,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N49,0.0117664886380824,TRUE,10
2,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N50,0.0117664886380824,TRUE,10
2,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N539,0.0093759243251424,TRUE,10
2,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N58,0.0093759243251424,TRUE,10
2,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N661,0.0093759243251424,TRUE,10
2,20,0.1,T/NK,MIF_CD74_CD44,SCP259_N9,0.010461071753619,TRUE,10
1,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N106,0.00729843539888055,TRUE,10
1,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N111,0.00498567008942448,TRUE,10
1,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N23,0.00498567008942448,TRUE,10
1,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N24,0.00646714888629891,TRUE,10
1,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N44,0.00729843539888055,TRUE,10
1,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N49,0.00729843539888055,TRUE,10
1,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N50,0.00729843539888055,TRUE,10
1,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N539,0.00498567008942448,TRUE,10
1,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N58,0.00498567008942448,TRUE,10
1,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N661,0.00498567008942448,TRUE,10
1,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N9,0.00729843539888055,TRUE,10
2,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N106,0.0106813412096058,TRUE,9
2,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N111,0.00807050744067902,TRUE,9
2,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N23,0.00807050744067902,TRUE,9
2,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N24,0.0106813412096058,TRUE,9
2,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N44,0.0106813412096058,TRUE,9
2,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N49,0.0106813412096058,TRUE,9
2,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N50,0.0106813412096058,TRUE,9
2,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N58,0.00807050744067902,TRUE,9
2,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N661,0.00807050744067902,TRUE,9
2,30,0.1,T/NK,MIF_CD74_CD44,SCP259_N9,0.00807050744067902,TRUE,9
1,10,0.2,T/NK,MIF_CD74_CD44,SCP259_N106,0.00646714888629891,TRUE,4
1,10,0.2,T/NK,MIF_CD74_CD44,SCP259_N23,0.0025017699929471,TRUE,4
1,10,0.2,T/NK,MIF_CD74_CD44,SCP259_N49,0.00646714888629891,TRUE,4
1,10,0.2,T/NK,MIF_CD74_CD44,SCP259_N661,0.0025017699929471,TRUE,4
1,10,0.2,T/NK,MIF_CD74_CD44,SCP259_N9,0.00481453530240317,TRUE,4
2,10,0.2,T/NK,MIF_CD74_CD44,SCP259_N106,0.0117664886380824,TRUE,4
2,10,0.2,T/NK,MIF_CD74_CD44,SCP259_N23,0.00609856333273311,TRUE,4
2,10,0.2,T/NK,MIF_CD74_CD44,SCP259_N49,0.0117664886380824,TRUE,4
2,10,0.2,T/NK,MIF_CD74_CD44,SCP259_N661,0.00609856333273311,TRUE,4
2,10,0.2,T/NK,MIF_CD74_CD44,SCP259_N9,0.00718371076120973,TRUE,4
1,20,0.2,T/NK,MIF_CD74_CD44,SCP259_N106,0.00646714888629891,TRUE,4
1,20,0.2,T/NK,MIF_CD74_CD44,SCP259_N23,0.0025017699929471,TRUE,4
1,20,0.2,T/NK,MIF_CD74_CD44,SCP259_N49,0.00646714888629891,TRUE,4
1,20,0.2,T/NK,MIF_CD74_CD44,SCP259_N661,0.0025017699929471,TRUE,4
1,20,0.2,T/NK,MIF_CD74_CD44,SCP259_N9,0.00481453530240317,TRUE,4
2,20,0.2,T/NK,MIF_CD74_CD44,SCP259_N106,0.0117664886380824,TRUE,4
2,20,0.2,T/NK,MIF_CD74_CD44,SCP259_N23,0.00609856333273311,TRUE,4
2,20,0.2,T/NK,MIF_CD74_CD44,SCP259_N49,0.0117664886380824,TRUE,4
2,20,0.2,T/NK,MIF_CD74_CD44,SCP259_N661,0.00609856333273311,TRUE,4
2,20,0.2,T/NK,MIF_CD74_CD44,SCP259_N9,0.00718371076120973,TRUE,4
1,30,0.2,T/NK,MIF_CD74_CD44,SCP259_N106,0.00646714888629891,TRUE,4
1,30,0.2,T/NK,MIF_CD74_CD44,SCP259_N23,0.0025017699929471,TRUE,4
1,30,0.2,T/NK,MIF_CD74_CD44,SCP259_N49,0.00646714888629891,TRUE,4
1,30,0.2,T/NK,MIF_CD74_CD44,SCP259_N661,0.0025017699929471,TRUE,4
1,30,0.2,T/NK,MIF_CD74_CD44,SCP259_N9,0.00481453530240317,TRUE,4
2,30,0.2,T/NK,MIF_CD74_CD44,SCP259_N106,0.0117664886380824,TRUE,4
2,30,0.2,T/NK,MIF_CD74_CD44,SCP259_N23,0.00609856333273311,TRUE,4
2,30,0.2,T/NK,MIF_CD74_CD44,SCP259_N49,0.0117664886380824,TRUE,4
2,30,0.2,T/NK,MIF_CD74_CD44,SCP259_N661,0.00609856333273311,TRUE,4
2,30,0.2,T/NK,MIF_CD74_CD44,SCP259_N9,0.00718371076120973,TRUE,4
1,10,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N106,0.0024291586893193,TRUE,6
1,10,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N111,0.0024291586893193,TRUE,6
1,10,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N44,0.00015887785770154,TRUE,6
1,10,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N49,0.00015887785770154,TRUE,6
1,10,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N50,0.00179721412917004,TRUE,6
1,10,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N52,0.0024291586893193,TRUE,6
1,10,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N9,0.00015887785770154,TRUE,6
2,10,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N106,0.00315667728110829,TRUE,4
2,10,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N44,-0.00112982104582543,FALSE,4
2,10,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N49,0.00278787510787904,TRUE,4
2,10,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N50,0.00315667728110829,TRUE,4
2,10,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N9,-0.00112982104582543,FALSE,4
1,20,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N106,0.00406749496078779,TRUE,5
1,20,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N111,0.00406749496078779,TRUE,5
1,20,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N44,0.000790822417850799,TRUE,5
1,20,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N49,0.000790822417850799,TRUE,5
1,20,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N50,0.00406749496078779,TRUE,5
1,20,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N9,0.000790822417850799,TRUE,5
2,20,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N106,0.00315667728110829,TRUE,4
2,20,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N44,-0.00112982104582543,FALSE,4
2,20,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N49,0.00278787510787904,TRUE,4
2,20,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N50,0.00315667728110829,TRUE,4
2,20,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N9,-0.00112982104582543,FALSE,4
1,30,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N106,0.00406749496078779,TRUE,5
1,30,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N111,0.00406749496078779,TRUE,5
1,30,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N44,0.000790822417850799,TRUE,5
1,30,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N49,0.000790822417850799,TRUE,5
1,30,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N50,0.00406749496078779,TRUE,5
1,30,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N9,0.000790822417850799,TRUE,5
2,30,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N106,0.00315667728110829,TRUE,4
2,30,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N44,-0.00112982104582543,FALSE,4
2,30,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N49,0.00278787510787904,TRUE,4
2,30,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N50,0.00315667728110829,TRUE,4
2,30,0.05,Endothelial,MIF_CD74_CXCR4,SCP259_N9,-0.00112982104582543,FALSE,4
1,10,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N44,0.00406749496078779,TRUE,3
1,10,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N49,0.00406749496078779,TRUE,3
1,10,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N50,0.00673087029422238,TRUE,3
1,10,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N9,0.00673087029422238,TRUE,3
2,10,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N106,0.00315667728110829,TRUE,4
2,10,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N44,-0.00112982104582543,FALSE,4
2,10,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N49,0.00278787510787904,TRUE,4
2,10,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N50,0.00315667728110829,TRUE,4
2,10,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N9,-0.00112982104582543,FALSE,4
1,20,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N44,0.00406749496078779,TRUE,3
1,20,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N49,0.00406749496078779,TRUE,3
1,20,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N50,0.00673087029422238,TRUE,3
1,20,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N9,0.00673087029422238,TRUE,3
2,20,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N106,0.00315667728110829,TRUE,4
2,20,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N44,-0.00112982104582543,FALSE,4
2,20,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N49,0.00278787510787904,TRUE,4
2,20,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N50,0.00315667728110829,TRUE,4
2,20,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N9,-0.00112982104582543,FALSE,4
1,30,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N44,0.00406749496078779,TRUE,3
1,30,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N49,0.00406749496078779,TRUE,3
1,30,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N50,0.00673087029422238,TRUE,3
1,30,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N9,0.00673087029422238,TRUE,3
2,30,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N106,0.00315667728110829,TRUE,4
2,30,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N44,-0.00112982104582543,FALSE,4
2,30,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N49,0.00278787510787904,TRUE,4
2,30,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N50,0.00315667728110829,TRUE,4
2,30,0.1,Endothelial,MIF_CD74_CXCR4,SCP259_N9,-0.00112982104582543,FALSE,4
1,10,0.2,Endothelial,MIF_CD74_CXCR4,SCP259_N49,0.000790822417850799,TRUE,1
1,10,0.2,Endothelial,MIF_CD74_CXCR4,SCP259_N50,0.0076559325206105,TRUE,1
2,10,0.2,Endothelial,MIF_CD74_CXCR4,SCP259_N49,-0.00210027039790767,FALSE,1
2,10,0.2,Endothelial,MIF_CD74_CXCR4,SCP259_N50,-0.000761018872596178,FALSE,1
1,20,0.2,Endothelial,MIF_CD74_CXCR4,SCP259_N49,0.000790822417850799,TRUE,1
1,20,0.2,Endothelial,MIF_CD74_CXCR4,SCP259_N50,0.0076559325206105,TRUE,1
2,20,0.2,Endothelial,MIF_CD74_CXCR4,SCP259_N49,-0.00210027039790767,FALSE,1
2,20,0.2,Endothelial,MIF_CD74_CXCR4,SCP259_N50,-0.000761018872596178,FALSE,1
1,30,0.2,Endothelial,MIF_CD74_CXCR4,SCP259_N49,0.000790822417850799,TRUE,1
1,30,0.2,Endothelial,MIF_CD74_CXCR4,SCP259_N50,0.0076559325206105,TRUE,1
2,30,0.2,Endothelial,MIF_CD74_CXCR4,SCP259_N49,-0.00210027039790767,FALSE,1
2,30,0.2,Endothelial,MIF_CD74_CXCR4,SCP259_N50,-0.000761018872596178,FALSE,1
1,10,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N106,0.00311255239738015,TRUE,6
1,10,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N111,0.00311255239738015,TRUE,6
1,10,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N44,0.000230604490765415,TRUE,6
1,10,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N49,0.000230604490765415,TRUE,6
1,10,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N50,0.00244004725234363,TRUE,6
1,10,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N52,0.00311255239738015,TRUE,6
1,10,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N9,0.000230604490765415,TRUE,6
2,10,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N106,0.00287460960855284,TRUE,4
2,10,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N44,-0.00140570625390444,FALSE,4
2,10,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N49,0.00226630033518604,TRUE,4
2,10,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N50,0.00287460960855284,TRUE,4
2,10,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N9,-0.00140570625390444,FALSE,4
1,20,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N106,0.00532199515895837,TRUE,5
1,20,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N111,0.00532199515895837,TRUE,5
1,20,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N44,0.000903109635801931,TRUE,5
1,20,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N49,0.000903109635801931,TRUE,5
1,20,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N50,0.00532199515895837,TRUE,5
1,20,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N9,0.000903109635801931,TRUE,5
2,20,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N106,0.00287460960855284,TRUE,4
2,20,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N44,-0.00140570625390444,FALSE,4
2,20,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N49,0.00226630033518604,TRUE,4
2,20,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N50,0.00287460960855284,TRUE,4
2,20,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N9,-0.00140570625390444,FALSE,4
1,30,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N106,0.00532199515895837,TRUE,5
1,30,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N111,0.00532199515895837,TRUE,5
1,30,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N44,0.000903109635801931,TRUE,5
1,30,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N49,0.000903109635801931,TRUE,5
1,30,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N50,0.00532199515895837,TRUE,5
1,30,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N9,0.000903109635801931,TRUE,5
2,30,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N106,0.00287460960855284,TRUE,4
2,30,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N44,-0.00140570625390444,FALSE,4
2,30,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N49,0.00226630033518604,TRUE,4
2,30,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N50,0.00287460960855284,TRUE,4
2,30,0.05,Fibroblast,MIF_CD74_CXCR4,SCP259_N9,-0.00140570625390444,FALSE,4
1,10,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N44,0.00532199515895837,TRUE,3
1,10,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N49,0.00532199515895837,TRUE,3
1,10,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N50,0.00556602967553915,TRUE,3
1,10,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N9,0.00556602967553915,TRUE,3
2,10,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N106,0.00287460960855284,TRUE,4
2,10,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N44,-0.00140570625390444,FALSE,4
2,10,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N49,0.00226630033518604,TRUE,4
2,10,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N50,0.00287460960855284,TRUE,4
2,10,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N9,-0.00140570625390444,FALSE,4
1,20,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N44,0.00532199515895837,TRUE,3
1,20,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N49,0.00532199515895837,TRUE,3
1,20,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N50,0.00556602967553915,TRUE,3
1,20,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N9,0.00556602967553915,TRUE,3
2,20,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N106,0.00287460960855284,TRUE,4
2,20,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N44,-0.00140570625390444,FALSE,4
2,20,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N49,0.00226630033518604,TRUE,4
2,20,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N50,0.00287460960855284,TRUE,4
2,20,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N9,-0.00140570625390444,FALSE,4
1,30,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N44,0.00532199515895837,TRUE,3
1,30,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N49,0.00532199515895837,TRUE,3
1,30,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N50,0.00556602967553915,TRUE,3
1,30,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N9,0.00556602967553915,TRUE,3
2,30,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N106,0.00287460960855284,TRUE,4
2,30,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N44,-0.00140570625390444,FALSE,4
2,30,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N49,0.00226630033518604,TRUE,4
2,30,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N50,0.00287460960855284,TRUE,4
2,30,0.1,Fibroblast,MIF_CD74_CXCR4,SCP259_N9,-0.00140570625390444,FALSE,4
1,10,0.2,Fibroblast,MIF_CD74_CXCR4,SCP259_N49,0.000903109635801931,TRUE,1
1,10,0.2,Fibroblast,MIF_CD74_CXCR4,SCP259_N50,0.00801813936173912,TRUE,1
2,10,0.2,Fibroblast,MIF_CD74_CXCR4,SCP259_N49,-0.00239958496571061,FALSE,1
2,10,0.2,Fibroblast,MIF_CD74_CXCR4,SCP259_N50,-0.000797396980537643,FALSE,1
1,20,0.2,Fibroblast,MIF_CD74_CXCR4,SCP259_N49,0.000903109635801931,TRUE,1
1,20,0.2,Fibroblast,MIF_CD74_CXCR4,SCP259_N50,0.00801813936173912,TRUE,1
2,20,0.2,Fibroblast,MIF_CD74_CXCR4,SCP259_N49,-0.00239958496571061,FALSE,1
2,20,0.2,Fibroblast,MIF_CD74_CXCR4,SCP259_N50,-0.000797396980537643,FALSE,1
1,30,0.2,Fibroblast,MIF_CD74_CXCR4,SCP259_N49,0.000903109635801931,TRUE,1
1,30,0.2,Fibroblast,MIF_CD74_CXCR4,SCP259_N50,0.00801813936173912,TRUE,1
2,30,0.2,Fibroblast,MIF_CD74_CXCR4,SCP259_N49,-0.00239958496571061,FALSE,1
2,30,0.2,Fibroblast,MIF_CD74_CXCR4,SCP259_N50,-0.000797396980537643,FALSE,1
1,10,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N106,0.00166080953512093,TRUE,6
1,10,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N111,0.00166080953512093,TRUE,6
1,10,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N44,8.4291372036964e-05,TRUE,6
1,10,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N49,8.4291372036964e-05,TRUE,6
1,10,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N50,0.00124426931139835,TRUE,6
1,10,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N52,0.00166080953512093,TRUE,6
1,10,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N9,8.4291372036964e-05,TRUE,6
2,10,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N106,0.00224219131410529,TRUE,4
2,10,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N44,-0.000877566951324446,FALSE,4
2,10,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N49,0.00179117788658558,TRUE,4
2,10,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N50,0.00224219131410529,TRUE,4
2,10,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N9,-0.000877566951324446,FALSE,4
1,20,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N106,0.00282078747448232,TRUE,5
1,20,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N111,0.00282078747448232,TRUE,5
1,20,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N44,0.000500831595759546,TRUE,5
1,20,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N49,0.000500831595759546,TRUE,5
1,20,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N50,0.00282078747448232,TRUE,5
1,20,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N9,0.000500831595759546,TRUE,5
2,20,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N106,0.00224219131410529,TRUE,4
2,20,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N44,-0.000877566951324446,FALSE,4
2,20,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N49,0.00179117788658558,TRUE,4
2,20,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N50,0.00224219131410529,TRUE,4
2,20,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N9,-0.000877566951324446,FALSE,4
1,30,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N106,0.00282078747448232,TRUE,5
1,30,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N111,0.00282078747448232,TRUE,5
1,30,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N44,0.000500831595759546,TRUE,5
1,30,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N49,0.000500831595759546,TRUE,5
1,30,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N50,0.00282078747448232,TRUE,5
1,30,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N9,0.000500831595759546,TRUE,5
2,30,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N106,0.00224219131410529,TRUE,4
2,30,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N44,-0.000877566951324446,FALSE,4
2,30,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N49,0.00179117788658558,TRUE,4
2,30,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N50,0.00224219131410529,TRUE,4
2,30,0.05,Myeloid,MIF_CD74_CXCR4,SCP259_N9,-0.000877566951324446,FALSE,4
